pop,1
1,0,0,0,0,1,1,0,135
pop,112
1,0,0,1,0,1,0,1,150
0,1,1,1,0,1,1,0,119
1,0,1,0,1,0,0,0,169
1,0,0,1,0,1,0,1,150
pop,113
1,0,0,1,1,1,1,1,160
1,1,0,1,1,0,1,1,220
0,1,1,0,0,0,0,1,98
1,0,1,1,0,0,0,1,178
pop,114
0,1,0,0,1,1,1,0,79
1,1,0,0,1,0,1,0,203
0,1,1,0,1,1,0,0,109
0,1,1,1,0,1,1,0,119
pop,115
0,1,1,0,1,1,1,0,111
1,1,1,1,0,0,0,1,242
1,1,0,1,1,0,1,0,219
1,1,1,0,0,0,0,1,226
pop,116
0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,1,1,12
1,1,0,0,0,0,1,1,196
1,1,1,1,0,1,0,1,246
pop,117
1,1,0,1,1,0,1,1,220
0,1,1,0,1,0,0,0,105
0,1,0,0,1,0,1,0,75
1,1,1,0,0,1,0,0,229
pop,118
0,1,0,1,1,1,0,1,94
0,1,1,1,0,1,0,0,117
1,1,0,0,0,1,1,1,200
1,1,0,0,0,1,0,0,197
pop,119
1,0,1,1,0,0,1,0,179
0,1,1,0,1,1,1,0,111
0,0,0,1,1,0,1,1,28
0,0,0,1,0,0,0,0,17
pop,120
1,0,1,1,0,1,1,0,183
0,1,0,1,0,0,0,0,81
0,1,1,0,0,1,1,0,103
0,0,0,0,1,0,0,1,10
pop,121
0,0,0,1,0,1,0,1,22
1,0,1,1,1,0,1,0,187
1,1,1,1,1,1,1,0,255
0,0,0,0,0,1,1,1,8
pop,122
1,0,0,1,1,0,1,0,155
1,0,0,0,1,1,1,1,144
0,0,0,0,1,0,0,1,10
1,0,1,1,1,1,1,0,191
pop,123
1,1,0,1,1,1,0,1,222
0,0,1,0,0,0,1,0,35
0,1,1,1,1,1,1,1,128
0,1,0,0,0,1,1,0,71
pop,124
0,0,1,0,1,0,0,0,41
1,1,0,0,1,1,0,0,205
0,1,1,1,0,0,1,0,115
0,1,1,1,1,0,1,0,123
pop,125
0,1,1,1,1,1,0,1,126
0,0,1,1,1,0,0,0,57
1,0,1,0,1,0,0,1,170
1,1,1,1,1,1,0,1,254
pop,126
1,1,0,1,1,1,1,1,224
1,0,0,0,0,0,0,0,129
1,1,1,0,0,0,0,0,225
0,1,0,1,1,0,0,1,90
pop,127
1,0,1,1,0,0,0,1,178
1,0,0,1,1,0,0,1,154
0,1,1,0,1,1,0,1,110
0,1,0,1,1,0,0,0,89
pop,128
0,0,0,1,0,0,0,1,18
1,1,0,0,0,0,1,1,196
1,1,0,1,0,1,1,1,216
1,1,0,1,0,0,0,0,209
pop,129
0,1,1,0,1,1,1,0,111
1,0,0,0,0,0,1,0,131
0,0,0,0,1,1,1,1,16
0,1,0,0,1,1,0,0,77
pop,130
1,0,0,0,1,1,0,1,142
1,0,0,0,0,0,0,0,129
0,1,1,1,0,0,0,1,114
1,0,0,0,0,1,1,1,136
pop,131
0,0,0,1,1,0,1,1,28
1,1,0,1,1,1,0,0,221
1,0,1,1,1,1,0,1,190
1,0,0,1,0,1,1,1,152
pop,132
1,1,1,0,1,0,1,1,236
1,1,1,0,1,0,1,1,236
1,1,1,1,0,1,0,0,245
1,0,1,1,0,0,0,0,177
pop,133
1,0,1,0,0,1,0,1,166
0,1,1,0,1,1,1,1,112
1,0,1,0,0,1,1,0,167
0,1,1,0,1,1,0,1,110
pop,134
0,0,1,0,1,0,1,0,43
0,0,0,0,0,1,1,1,8
1,0,0,1,1,1,1,1,160
1,0,0,1,1,1,0,1,158
pop,135
0,1,1,0,1,0,0,1,106
0,0,0,0,1,1,1,0,15
1,1,0,0,1,1,1,1,208
1,1,0,0,0,1,1,1,200
pop,136
1,1,0,0,0,1,1,1,200
1,1,0,1,0,1,0,0,213
1,0,1,0,1,1,1,1,176
0,1,0,0,0,0,0,0,65
pop,137
1,1,1,1,1,0,0,0,249
1,0,0,0,1,1,0,0,141
0,0,0,1,0,0,0,1,18
1,0,0,1,1,1,0,0,157
pop,138
0,1,1,0,0,1,0,1,102
1,1,0,0,0,0,0,1,194
0,0,0,0,1,1,0,1,14
0,0,0,1,0,0,1,0,19
pop,139
1,0,0,1,1,0,1,0,155
0,0,0,0,0,1,0,0,5
1,0,1,1,1,1,1,1,192
0,0,0,1,0,0,0,1,18
pop,140
1,1,1,1,0,0,1,1,244
1,0,0,0,0,1,0,1,134
1,0,1,0,1,1,0,1,174
1,1,0,0,1,1,1,1,208
pop,141
1,1,0,0,1,0,0,0,201
0,1,1,0,1,1,1,1,112
0,0,1,0,1,1,1,1,48
0,0,1,0,0,0,0,1,34
pop,142
0,1,1,0,0,0,0,1,98
1,1,1,0,0,1,1,1,232
0,1,1,1,1,1,0,1,126
1,1,0,1,1,0,0,1,218
pop,143
0,1,0,1,0,1,0,1,86
0,0,0,1,1,0,0,1,26
0,0,0,1,1,1,1,0,31
1,0,1,1,0,0,1,1,180
pop,144
0,0,1,1,0,1,1,0,55
0,0,0,0,0,1,0,0,5
0,0,1,1,1,1,1,0,63
1,1,0,1,1,0,1,0,219
pop,145
1,1,0,1,0,1,0,1,214
1,1,0,0,0,1,0,1,198
1,0,1,1,1,1,0,1,190
1,0,0,1,0,1,1,1,152
pop,146
1,1,1,1,0,1,0,0,245
0,1,1,1,0,0,0,1,114
1,1,1,0,1,0,1,0,235
1,1,0,1,1,1,1,1,224
pop,147
1,0,0,0,1,0,1,0,139
0,0,0,0,1,1,1,0,15
1,1,1,1,1,0,0,0,249
1,1,0,1,1,0,1,1,220
pop,148
1,0,0,1,0,0,0,0,145
1,0,1,0,0,0,1,0,163
1,1,0,1,0,1,0,1,214
1,1,1,0,1,1,0,0,237
pop,149
0,0,0,1,0,1,0,1,22
1,1,1,0,1,0,1,0,235
0,0,0,0,0,0,1,1,4
0,0,1,0,0,0,0,0,33
pop,150
1,1,0,1,1,0,0,0,217
1,0,1,0,0,0,0,0,161
0,1,1,1,1,1,1,1,128
0,1,1,1,1,1,0,0,125
pop,151
0,1,1,1,1,0,1,1,124
1,1,0,0,0,1,0,0,197
0,0,1,0,1,0,0,1,42
1,0,0,1,1,0,0,0,153
pop,152
0,0,0,0,0,0,0,0,1
1,1,0,1,1,0,1,1,220
0,1,0,0,0,1,1,1,72
1,0,0,1,0,0,1,0,147
pop,153
1,1,0,1,0,1,1,1,216
0,0,0,1,1,1,0,0,29
1,1,1,0,1,1,0,1,238
0,0,0,0,0,0,0,0,1
pop,154
0,1,1,1,1,1,1,1,128
0,0,1,0,1,0,1,1,44
0,0,0,1,0,0,1,0,19
1,1,1,0,0,0,1,0,227
pop,155
0,0,0,1,1,0,1,1,28
0,1,0,1,0,1,0,1,86
1,1,1,0,0,1,1,1,232
1,1,0,1,1,0,0,1,218
pop,156
1,1,1,1,0,0,0,1,242
1,1,1,1,1,1,1,0,255
1,0,1,0,1,1,1,0,175
1,1,1,1,0,0,0,1,242
pop,157
0,0,0,1,0,0,0,0,17
1,1,0,1,1,0,1,0,219
0,1,0,1,0,1,0,1,86
1,0,1,1,1,0,1,1,188
pop,158
0,1,0,0,0,0,1,0,67
1,0,1,0,1,0,1,0,171
0,0,1,1,0,1,1,1,56
1,1,0,0,0,1,0,1,198
pop,159
1,0,1,0,0,0,0,1,162
1,1,1,1,0,0,0,0,241
1,1,1,0,1,0,1,0,235
0,0,1,0,0,1,0,0,37
pop,160
1,0,1,1,0,0,0,1,178
0,1,1,1,1,1,1,0,127
1,1,1,1,1,1,1,0,255
1,1,0,0,1,1,1,1,208
pop,161
0,1,1,0,0,0,1,1,100
1,1,1,0,1,0,0,0,233
0,0,0,1,1,0,1,1,28
0,0,1,0,1,0,1,1,44
pop,162
0,1,1,0,1,1,1,0,111
1,1,0,0,1,1,0,0,205
1,0,0,0,1,1,0,1,142
0,1,0,1,0,0,1,1,84
pop,163
1,1,0,0,0,0,0,1,194
1,1,0,1,0,1,1,1,216
0,1,0,0,0,0,1,0,67
1,0,1,1,1,0,1,1,188
pop,164
1,0,0,0,1,1,0,0,141
1,0,0,1,1,1,0,0,157
1,0,0,1,1,0,1,0,155
0,0,1,1,1,0,1,0,59
pop,165
0,1,0,0,0,1,1,0,71
0,1,0,1,0,0,1,1,84
1,1,0,0,0,1,0,0,197
0,0,1,1,0,1,1,0,55
pop,166
1,0,1,1,1,1,0,1,190
0,1,0,0,0,1,1,1,72
0,0,1,1,0,1,1,0,55
1,0,0,1,1,1,1,0,159
pop,167
1,1,0,0,0,0,0,0,193
1,1,0,0,0,1,1,1,200
0,1,0,0,1,1,0,1,78
1,0,0,1,1,0,1,0,155
pop,168
1,1,1,1,0,1,0,0,245
0,0,0,1,1,1,1,0,31
1,0,0,1,0,1,0,1,150
0,0,1,0,1,0,0,0,41
pop,169
0,1,0,1,0,1,1,1,88
1,0,1,1,0,0,1,1,180
1,1,1,1,0,0,0,1,242
1,0,1,0,0,1,1,1,168
pop,170
1,0,1,0,1,1,0,1,174
0,1,0,0,0,0,0,0,65
0,1,0,1,0,1,0,1,86
0,1,0,1,0,0,0,0,81
pop,171
0,1,1,1,1,0,1,1,124
1,1,0,1,1,1,0,1,222
0,1,0,0,1,0,0,1,74
0,0,0,1,0,0,1,1,20
pop,172
1,1,1,1,0,1,1,0,247
1,0,1,0,0,1,0,1,166
0,0,0,1,1,1,0,1,30
0,1,1,1,1,0,0,0,121
pop,173
0,1,1,0,0,1,1,0,103
1,0,1,0,1,1,0,0,173
1,0,0,1,0,0,1,1,148
0,1,1,0,1,1,0,0,109
pop,174
0,0,0,1,1,1,0,1,30
0,1,0,1,0,0,1,0,83
0,0,1,1,0,0,1,1,52
1,0,0,0,1,1,1,0,143
pop,175
0,0,0,1,0,1,1,1,24
0,1,0,0,0,1,0,0,69
1,0,0,0,1,1,0,0,141
1,1,1,0,0,1,1,1,232
pop,176
1,0,0,1,1,1,1,0,159
1,1,0,1,1,0,1,1,220
1,0,1,0,1,1,0,1,174
1,1,1,1,0,0,0,0,241
pop,177
1,0,0,0,1,0,1,1,140
0,1,1,1,1,0,0,0,121
0,0,0,0,1,1,0,1,14
0,0,0,1,0,1,1,0,23
pop,178
0,0,0,1,1,1,0,1,30
0,0,0,0,1,1,1,1,16
1,1,0,1,1,0,0,0,217
0,1,1,1,1,1,0,0,125
pop,179
0,1,1,1,0,1,1,1,120
0,1,1,0,0,1,1,1,104
0,0,0,1,0,1,1,1,24
0,1,1,0,1,1,1,1,112
pop,180
0,0,1,1,0,0,0,0,49
1,1,0,0,0,1,0,1,198
0,1,1,1,0,1,1,1,120
1,0,1,1,0,0,0,1,178
pop,181
0,0,1,0,1,1,1,0,47
1,0,1,1,0,0,1,0,179
0,1,1,1,1,1,0,0,125
0,1,0,1,0,0,1,0,83
pop,182
1,0,0,0,1,0,1,1,140
0,0,0,1,1,1,1,0,31
